Date,Hour,Minute,Lux,Float time value,Label
03/04/2023,6,50,439.39,6.83,1
04/04/2023,6,50,786.98,6.83,1
05/04/2023,6,50,136.98,6.83,1
06/04/2023,6,50,918.57,6.83,1
07/04/2023,6,50,556.87,6.83,1
08/04/2023,6,50,424.2,6.83,1
15/04/2023,6,50,0.01,6.83,0
16/04/2023,6,50,0.05,6.83,0
17/04/2023,6,50,34.23,6.83,0
18/04/2023,6,50,25.55,6.83,0
02/04/2023,7,0,796.21,7,1
03/04/2023,7,0,449.39,7,1
04/04/2023,7,0,610.87,7,1
05/04/2023,7,0,243.21,7,1
06/04/2023,7,0,1051.78,7,1
07/04/2023,7,0,563.78,7,1
08/04/2023,7,0,529.17,7,1
09/04/2023,7,0,0,7,0
18/04/2023,7,0,10.33,7,0
14/04/2023,7,0,0.07,7,0
15/04/2023,7,0,1.87,7,0
16/04/2023,7,0,3.27,7,0
17/04/2023,7,0,12.4,7,0
02/04/2023,7,10,752.25,7.17,1
03/04/2023,7,10,628.39,7.17,1
04/04/2023,7,10,720.26,7.17,1
05/04/2023,7,10,343.98,7.17,1
06/04/2023,7,10,1524.92,7.17,1
07/04/2023,7,10,630.78,7.17,1
08/04/2023,7,10,641.03,7.17,1
13/04/2023,7,10,0.31,7.17,0
14/04/2023,7,10,22.1,7.17,0
15/04/2023,7,10,12.42,7.17,0
16/04/2023,7,10,2.76,7.17,0
02/04/2023,7,20,808.51,7.33,1
03/04/2023,7,20,620.38,7.33,1
04/04/2023,7,20,824.74,7.33,1
05/04/2023,7,20,478.09,7.33,1
06/04/2023,7,20,1541.1,7.33,1
07/04/2023,7,20,738.9,7.33,1
08/04/2023,7,20,853.15,7.33,1
09/04/2023,7,20,10,7.33,0
18/04/2023,7,20,17.99,7.33,0
02/04/2023,7,30,891.4,7.5,1
03/04/2023,7,30,640.28,7.5,1
04/04/2023,7,30,949.76,7.5,1
05/04/2023,7,30,589.65,7.5,1
06/04/2023,7,30,1521.15,7.5,1
07/04/2023,7,30,940.87,7.5,1
08/04/2023,7,30,1158.89,7.5,1
17/04/2023,7,30,21.33,7.5,0
14/04/2023,7,30,16.11,7.5,0
15/04/2023,7,30,10.9,7.5,0
18/04/2023,7,30,8.01,7.5,0
02/04/2023,7,40,1132.12,7.67,1
03/04/2023,7,40,789.39,7.67,1
04/04/2023,7,40,1060.76,7.67,1
05/04/2023,7,40,698.54,7.67,1
06/04/2023,7,40,1683.68,7.67,1
07/04/2023,7,40,1069.87,7.67,1
08/04/2023,7,40,3260.2,7.67,1
02/04/2023,7,50,1242.13,7.83,1
03/04/2023,7,50,850.93,7.83,1
04/04/2023,7,50,2228.26,7.83,1
05/04/2023,7,50,714.8,7.83,1
06/04/2023,7,50,1196.8,7.83,1
07/04/2023,7,50,2379.34,7.83,1
08/04/2023,7,50,4582.98,7.83,1
10/04/2023,7,50,0.34,7.83,0
11/04/2023,7,50,60.87,7.83,0
02/04/2023,8,0,1987.19,8,1
03/04/2023,8,0,890.39,8,1
04/04/2023,8,0,2998.76,8,1
05/04/2023,8,0,1112.34,8,1
06/04/2023,8,0,1719.41,8,1
07/04/2023,8,0,2401.4,8,1
08/04/2023,8,0,5697.76,8,1
09/04/2023,8,0,1.76,8,0
17/04/2023,8,0,0,8,0
14/04/2023,8,0,191.3,8,0
15/04/2023,8,0,89.99,8,0
16/04/2023,8,0,211.34,8,0
17/04/2023,8,0,183.2,8,0
02/04/2023,8,10,2299.06,8.17,1
03/04/2023,8,10,960.29,8.17,1
04/04/2023,8,10,3167.98,8.17,1
05/04/2023,8,10,2129.65,8.17,1
06/04/2023,8,10,1854.12,8.17,1
07/04/2023,8,10,2529.74,8.17,1
08/04/2023,8,10,8003.24,8.17,1
09/04/2023,8,10,10,8.17,0
02/04/2023,8,20,3351.71,8.33,1
03/04/2023,8,20,989.39,8.33,1
04/04/2023,8,20,3924.98,8.33,1
05/04/2023,8,20,2554.98,8.33,1
06/04/2023,8,20,2821.78,8.33,1
07/04/2023,8,20,2632.38,8.33,1
08/04/2023,8,20,7123.56,8.33,1
02/04/2023,8,30,3591.09,8.5,1
03/04/2023,8,30,990.9,8.5,1
04/04/2023,8,30,4478.09,8.5,1
05/04/2023,8,30,2664.9,8.5,1
06/04/2023,8,30,3240.67,8.5,1
07/04/2023,8,30,2670.76,8.5,1
08/04/2023,8,30,10140.65,8.5,1
02/04/2023,8,40,3739.13,8.67,1
03/04/2023,8,40,1009.09,8.67,1
04/04/2023,8,40,4548.98,8.67,1
05/04/2023,8,40,3493.41,8.67,1
06/04/2023,8,40,4355.78,8.67,1
07/04/2023,8,40,3980.72,8.67,1
08/04/2023,8,40,12151.67,8.67,1
14/04/2023,8,40,322.22,8.67,0
15/04/2023,8,40,192.09,8.67,0
16/04/2023,8,40,0.04,8.67,0
09/04/2023,8,40,3,8.67,0
02/04/2023,8,50,3945.98,8.83,1
03/04/2023,8,50,1462.98,8.83,1
04/04/2023,8,50,5589.87,8.83,1
05/04/2023,8,50,3399.7,8.83,1
06/04/2023,8,50,4446.09,8.83,1
07/04/2023,8,50,4008.37,8.83,1
08/04/2023,8,50,12174.21,8.83,1
09/04/2023,8,50,233.87,8.83,0
10/04/2023,8,50,199.2,8.83,0
11/04/2023,8,50,499.62,8.83,0
02/04/2023,9,0,4233.32,9,1
03/04/2023,9,0,2553.4,9,1
04/04/2023,9,0,6534.24,9,1
05/04/2023,9,0,3232.23,9,1
06/04/2023,9,0,4449.78,9,1
07/04/2023,9,0,5501.3,9,1
08/04/2023,9,0,12265.98,9,1
02/04/2023,9,10,5473.28,9.17,1
03/04/2023,9,10,2971,9.17,1
04/04/2023,9,10,6947.23,9.17,1
05/04/2023,9,10,3156.98,9.17,1
06/04/2023,9,10,4138.98,9.17,1
07/04/2023,9,10,5835.21,9.17,1
08/04/2023,9,10,12484.87,9.17,1
02/04/2023,9,20,6662.45,9.33,1
03/04/2023,9,20,3580.38,9.33,1
04/04/2023,9,20,7652.87,9.33,1
05/04/2023,9,20,3297.95,9.33,1
06/04/2023,9,20,4060.65,9.33,1
07/04/2023,9,20,5909.87,9.33,1
08/04/2023,9,20,12625.09,9.33,1
09/04/2023,9,20,992.2,9.33,0
10/04/2023,9,20,1002.32,9.33,0
11/04/2023,9,20,0.04,9.33,0
02/04/2023,9,30,7902.61,9.5,1
03/04/2023,9,30,4645.28,9.5,1
04/04/2023,9,30,8989.98,9.5,1
05/04/2023,9,30,3176.98,9.5,1
06/04/2023,9,30,3600.76,9.5,1
07/04/2023,9,30,6198.37,9.5,1
08/04/2023,9,30,13049.21,9.5,1
09/04/2023,9,30,999.1,9.5,0
02/04/2023,9,40,8196.54,9.67,1
03/04/2023,9,40,4735.76,9.67,1
04/04/2023,9,40,8828.23,9.67,1
05/04/2023,9,40,3148.67,9.67,1
06/04/2023,9,40,3659.45,9.67,1
07/04/2023,9,40,6276.37,9.67,1
08/04/2023,9,40,15264.12,9.67,1
09/04/2023,9,40,510,9.67,0
13/04/2023,9,40,1232.4,9.67,0
14/04/2023,9,40,0.99,9.67,0
15/04/2023,9,40,10.9,9.67,0
02/04/2023,9,50,9011.87,9.83,1
03/04/2023,9,50,5869.49,9.83,1
04/04/2023,9,50,9974.38,9.83,1
05/04/2023,9,50,3512.21,9.83,1
06/04/2023,9,50,4098.09,9.83,1
07/04/2023,9,50,6392.36,9.83,1
08/04/2023,9,50,16289.91,9.83,1
02/04/2023,10,0,10013.97,10,1
03/04/2023,10,0,6982.1,10,1
04/04/2023,10,0,9609.32,10,1
05/04/2023,10,0,3599.01,10,1
06/04/2023,10,0,4860.35,10,1
07/04/2023,10,0,6393.93,10,1
08/04/2023,10,0,16321.56,10,1
09/04/2023,10,0,1990.2,10,0
10/04/2023,10,0,0.03,10,0
11/04/2023,10,0,122.87,10,0
12/04/2023,10,0,1102.2,10,0
02/04/2023,10,10,10923.76,10.17,1
03/04/2023,10,10,7645.03,10.17,1
04/04/2023,10,10,9930.05,10.17,1
05/04/2023,10,10,4678.56,10.17,1
06/04/2023,10,10,4945.25,10.17,1
07/04/2023,10,10,6957.09,10.17,1
08/04/2023,10,10,16428.8,10.17,1
09/04/2023,10,10,2009.2,10.17,0
02/04/2023,10,20,11990.09,10.33,1
03/04/2023,10,20,8529.47,10.33,1
04/04/2023,10,20,10061.4,10.33,1
05/04/2023,10,20,4787.76,10.33,1
06/04/2023,10,20,5129.54,10.33,1
07/04/2023,10,20,7348.03,10.33,1
08/04/2023,10,20,16529.01,10.33,1
02/04/2023,10,30,12904.38,10.5,1
03/04/2023,10,30,9589.37,10.5,1
04/04/2023,10,30,10331.39,10.5,1
05/04/2023,10,30,4732.1,10.5,1
06/04/2023,10,30,5878.65,10.5,1
07/04/2023,10,30,7707.36,10.5,1
08/04/2023,10,30,15626.23,10.5,1
18/04/2023,10,30,1821.3,10.5,0
14/04/2023,10,30,90.14,10.5,0
15/04/2023,10,30,0.02,10.5,0
16/04/2023,10,30,2213.42,10.5,0
17/04/2023,10,30,2100.2,10.5,0
02/04/2023,10,40,12805.45,10.67,1
03/04/2023,10,40,10549.21,10.67,1
04/04/2023,10,40,10667.76,10.67,1
05/04/2023,10,40,5070.63,10.67,1
06/04/2023,10,40,6456.01,10.67,1
07/04/2023,10,40,7987.37,10.67,1
08/04/2023,10,40,16718.98,10.67,1
09/04/2023,10,40,820.56,10.67,0
02/04/2023,10,50,12723.05,10.83,1
03/04/2023,10,50,10928.38,10.83,1
04/04/2023,10,50,10534.24,10.83,1
05/04/2023,10,50,5299.62,10.83,1
06/04/2023,10,50,6452.16,10.83,1
07/04/2023,10,50,8238.93,10.83,1
08/04/2023,10,50,17799.91,10.83,1
02/04/2023,11,0,12770.67,11,1
03/04/2023,11,0,11931,11,1
04/04/2023,11,0,10954.01,11,1
05/04/2023,11,0,5101.76,11,1
06/04/2023,11,0,6563.34,11,1
07/04/2023,11,0,8590.87,11,1
08/04/2023,11,0,17829.98,11,1
09/04/2023,11,0,598.87,11,0
02/04/2023,11,10,12751.09,11.17,1
03/04/2023,11,10,11123.99,11.17,1
04/04/2023,11,10,11167.52,11.17,1
05/04/2023,11,10,5232.87,11.17,1
06/04/2023,11,10,7578.67,11.17,1
07/04/2023,11,10,9678.46,11.17,1
08/04/2023,11,10,17931.17,11.17,1
09/04/2023,11,10,3700.78,11.17,0
02/04/2023,11,20,12648.54,11.33,1
03/04/2023,11,20,11700.03,11.33,1
04/04/2023,11,20,12257.56,11.33,1
05/04/2023,11,20,5967.01,11.33,1
06/04/2023,11,20,7628.64,11.33,1
07/04/2023,11,20,9609.87,11.33,1
08/04/2023,11,20,17019.56,11.33,1
09/04/2023,11,20,1830.44,11.33,0
02/04/2023,11,30,13649.87,11.5,1
03/04/2023,11,30,12504.34,11.5,1
04/04/2023,11,30,12278.99,11.5,1
05/04/2023,11,30,6092.54,11.5,1
06/04/2023,11,30,7734.25,11.5,1
07/04/2023,11,30,9987.09,11.5,1
08/04/2023,11,30,17193.98,11.5,1
14/04/2023,11,30,4110.56,11.5,0
15/04/2023,11,30,11.2,11.5,0
16/04/2023,11,30,3872.42,11.5,0
17/04/2023,11,30,2334.56,11.5,0
18/04/2023,11,30,1993.21,11.5,0
02/04/2023,11,40,13507.65,11.67,1
03/04/2023,11,40,12687.36,11.67,1
04/04/2023,11,40,13284.66,11.67,1
05/04/2023,11,40,6091.33,11.67,1
06/04/2023,11,40,7612.25,11.67,1
07/04/2023,11,40,10590.83,11.67,1
08/04/2023,11,40,17149.23,11.67,1
02/04/2023,11,50,13769.98,11.83,1
03/04/2023,11,50,12703.21,11.83,1
04/04/2023,11,50,13887.45,11.83,1
05/04/2023,11,50,6156.42,11.83,1
06/04/2023,11,50,7682.98,11.83,1
07/04/2023,11,50,11438.78,11.83,1
08/04/2023,11,50,16162.37,11.83,1
02/04/2023,12,0,13758.87,12,1
03/04/2023,12,0,12733.09,12,1
04/04/2023,12,0,14928.96,12,1
05/04/2023,12,0,6254.25,12,1
06/04/2023,12,0,8402.35,12,1
07/04/2023,12,0,11938.28,12,1
08/04/2023,12,0,16298.08,12,1
14/04/2023,12,0,13.67,12,0
15/04/2023,12,0,4998,12,0
16/04/2023,12,0,0.09,12,0
17/04/2023,12,0,5768.9,12,0
18/04/2023,12,0,100.2,12,0
02/04/2023,12,10,13795.98,12.17,1
03/04/2023,12,10,12534.02,12.17,1
04/04/2023,12,10,14531.24,12.17,1
05/04/2023,12,10,6269.34,12.17,1
06/04/2023,12,10,8367.87,12.17,1
07/04/2023,12,10,11199.99,12.17,1
08/04/2023,12,10,16327.12,12.17,1
09/04/2023,12,10,3000.76,12.17,0
14/04/2023,12,10,130.56,12.17,0
15/04/2023,12,10,0.2,12.17,0
16/04/2023,12,10,2212.3,12.17,0
17/04/2023,12,10,0.89,12.17,0
18/04/2023,12,10,554.22,12.17,0
02/04/2023,12,20,13846.98,12.33,1
03/04/2023,12,20,12299.46,12.33,1
04/04/2023,12,20,15023.81,12.33,1
05/04/2023,12,20,6672.45,12.33,1
06/04/2023,12,20,8489.25,12.33,1
07/04/2023,12,20,11228.37,12.33,1
08/04/2023,12,20,17378.26,12.33,1
09/04/2023,12,20,4568.45,12.33,0
14/04/2023,12,20,3996.11,12.33,0
18/04/2023,12,20,1196.69,12.33,0
02/04/2023,12,30,13975.34,12.5,1
03/04/2023,12,30,11000.57,12.5,1
04/04/2023,12,30,15736.21,12.5,1
05/04/2023,12,30,6622.56,12.5,1
06/04/2023,12,30,8500.65,12.5,1
07/04/2023,12,30,11239.76,12.5,1
08/04/2023,12,30,16932.78,12.5,1
09/04/2023,12,30,1948.93,12.5,0
14/04/2023,12,30,3276.11,12.5,0
02/04/2023,12,40,12497.03,12.67,1
03/04/2023,12,40,10174.27,12.67,1
04/04/2023,12,40,15486.47,12.67,1
05/04/2023,12,40,6870.23,12.67,1
06/04/2023,12,40,8109.76,12.67,1
07/04/2023,12,40,11270.08,12.67,1
08/04/2023,12,40,17242.12,12.67,1
09/04/2023,12,40,2000.42,12.67,0
18/04/2023,12,40,343.22,12.67,0
02/04/2023,12,50,12298.96,12.83,1
03/04/2023,12,50,9708.47,12.83,1
04/04/2023,12,50,15606.23,12.83,1
05/04/2023,12,50,7179.98,12.83,1
06/04/2023,12,50,8165.98,12.83,1
07/04/2023,12,50,11246.98,12.83,1
08/04/2023,12,50,17522.93,12.83,1
14/04/2023,12,50,1213.21,12.83,0
16/04/2023,12,50,2113.2,12.83,0
17/04/2023,12,50,4993.51,12.83,0
18/04/2023,12,50,5683.04,12.83,0
