hour,light
21,850
21,860
21,900
21,1000
21,1100
22,0
22,50
22,75
22,100
22,120
22,150
22,200
22,250
22,0
22,0
22,10
22,100
22,100
22,20
22,100
22,300
22,350
22,400
22,450
22,500
23,0
23,30
23,60
23,90
23,120
23,150
23,180
23,210
23,240
23,270
23,300
23,330
17.5,400
17.5,700
17.5,1000
17.5,1300
17.5,1600
17.5,1900
17.5,2200
17.5,2500
17.5,2800
17.5,3100
17.5,3400
17.5,3700
17.5,4000
17.5,4300
17.5,4600
17.5,4900
17.5,5200
17.5,5500
17.5,5800
17.5,6100
17.5,6200
17.5,6400
17.5,6500
17.5,6600
17.5,6700
17.5,6800
17.5,7000
17.5,7300
17.5,7500
17.5,7600
17.5,7900
17.5,8200
17.5,8500
17.5,8800
17.5,9100
17.5,9400
17.5,9700
17.5,10000
17.5,10300
17.5,10600
17.5,10900
17.5,11200
17.5,11500
17.5,11800
17.5,11900
17.5,12100
17.5,12200
17.5,12250
17.5,12300
17.5,12400
17.5,12500
17.5,12600
17.5,12700
17.5,12800
17.5,12900
17.5,13000
17.5,13100
17.5,13150
17.5,13200
17.5,13300
17.5,13400
17.5,13500
17.5,13600
17.5,13700
17.5,13800
17.5,13900
17.5,14100
17.5,14200
17.5,14300
17.5,14400
17.5,14500
17.5,14800
17.5,14900
17.5,15100
17.5,15300
17.5,15400
17.5,15700
17.5,15800
17.5,15900
17.5,16000
17.5,16300
17.5,16350
17.5,16400
17.5,16600
17.5,16900
17.5,17000
17.5,17200
17.5,17500
17.5,17600
17.5,17800
17.5,18100
17.5,18400
17.5,18700
17.5,19000
17.5,19300
17.5,19600
17.5,19900
17.5,20200
17.5,20500
17.5,20800
17.5,20900
17.5,21000
18,300
18,700
18,1000
18,1300
18,1600
18,1900
18,2200
18,2500
18,2800
18,3100
18,3400
18,3700
18,4000
18,4300
18,4600
18,4900
18,5200
18,5500
18,5800
18,6100
18,6200
18,6400
18,6500
18,6600
18,6700
18,6800
18,7000
18,7300
18,7500
18,7600
18,7900
18,8200
18,8500
18,8800
18,9100
18,9400
18,9700
18,10000
18,10300
18,10600
18,10900
18,11200
18,11500
18,11800
18,11900
18,12100
18,12200
18,12250
18,12300
18,12400
18,12500
18,12600
18,12700
18,12800
18,12900
18,13000
18,13100
18,13150
18,13200
18,13300
18,13400
18,13500
18,13600
18,13700
18,13800
18,13900
18,14100
18,14200
18,14300
18,14400
18,14500
18,14800
18,14900
15,400
15,500
15,1000
15,1200
15,1300
15,1400
15,1500
15,1600
15,1700
15,1800
15,1900
15,2000
15,2100
15,3400
15,3700
15,4000
15,4300
15,4600
15,4900
15,5200
15,5500
15,5800
15,6100
15,6400
15,6700
15,7000
15,7300
15,7600
15,7900
15,8200
15,8500
15,8800
15,9100
15,9400
15,9700
18,6400
18,6500
18,6600
18,6700
18,6800
18,6900
18,7000
18,7100
18,7200
18,7300
18,7400
18,7500
18,7600
18,7800
18,7700
18,7300
18,7400
18,7500
18,7600
18,7800
18,7700
18.5,7300
18.5,7400
18.5,7500
18.5,7600
18.5,7800
18.5,7700
18.5,7800
18.5,7900
18.5,8000
18.5,8100
18.5,8200
18.5,8300
18.5,8400
18.5,8500
18.5,8600
18.5,8700
18.5,8800
18.5,8900
18.5,9000
18.5,9100
18.5,9200
18.5,9300
18.5,9400
18.5,9500
18.5,9600
18.5,9700
18.5,9800
18.5,9900
18.5,10000
18.5,10100
18.5,10200
18.5,10300
18.5,10400
18.5,10500
18.5,10600
18.5,10700
18.5,10800
18.5,10900
18.5,11000
18.5,11100
18.5,11200
18.5,11300
18.5,11400
18.5,11500
18.5,11600
18.5,11700
18.5,11800
18.5,11900
18.5,12000
18.5,12100
18.5,12200
18.5,12300
18.5,12400
18.5,12500
18.5,12600
18.5,12700
18.5,12800
18.5,12900
18.5,13000
18.5,13100
18.5,13200
18.5,13300
18.5,13400
18.5,13500
18.5,13600
18.5,13700
18.5,13800
18.5,13900
18.5,14000
18.5,14100
18.5,14200
18.5,14300
18.5,14400
18.5,14500
18.5,14600
18.5,14700
18.5,14800
18.5,14900
18.5,15000
18.5,15100
18.5,15200
18.5,15300
18.5,15400
18.5,15500
18.5,15600
18.5,15700
18.5,15800
18.5,15900
18.5,16000
18.5,16100
18.5,16200
18.5,16300
18.5,16400
18.5,16500
18.5,16600
18.5,16700
18.5,16800
18.5,16900
18.5,17000
18.5,17100
18.5,17200
18.5,17300
18.5,17400
18.5,17500
18.5,17600
18.5,17700
18.5,17800
18.5,17900
18.5,18000
16,13000
16,13300
16,13600
16,13900
16,14200
16,14500
16,14800
16,15100
16,15400
16,15700
16,16000
16,16300
16,16600
16,16900
16,17200
16,17500
16,17800
16,18100
16,18400
16,18700
16,19000
16,19300
16,19600
16,19900
16,20200
16,20300
16,20400
16,20500
16,20600
16,20700
16,20800
16,20900
16,21000
16,21000
16.5,13000
16.5,13300
16.5,13600
16.5,13900
16.5,14200
16.5,14500
16.5,14800
16.5,15100
16.5,15400
16.5,15700
16.5,16000
16.5,16300
16.5,16600
16.5,16900
16.5,17200
16.5,17500
16.5,17800
16.5,18100
16.5,18400
16.5,18700
16.5,19000
16.5,19300
16.5,19600
16.5,19900
16.5,20200
16.5,20300
16.5,20400
16.5,20500
16.5,20600
16.5,20700
16.5,20800
16.5,20900
16.5,21000
16.5,21000
17,19300
17,19400
17,19500
17,19600
17,19700
17,19800
17,19900
17,20000
17,20100
17,20200
17,20300
17,20400
17,20500
17,20600
17,20700
17,20800
17,20900
15.5,18000
15.5,18100
15.5,18200
15.5,18300
15.5,18400
15.5,18500
15.5,18600
15.5,18700
15.5,18800
15.5,18900
15.5,19000
15.5,19100
15.5,19200
15.5,19300
15.5,19400
15.5,19500
15.5,19600
16.5,18000
16.5,18100
16.5,18200
16.5,18300
16.5,18400
16.5,18500
16.5,18600
16.5,18700
16.5,18800
16.5,18900
16.5,19000
16.5,19100
16.5,19200
16.5,19300
16.5,19400
16.5,19500
16.5,19600
16,18000
16,18100
16,18200
16,18300
16,18400
16,18500
16,18600
16,18700
16,18800
16,18900
16,19000
16,19100
16,19200
16,19300
16,19400
16,19500
16,19600
17.5,17000
17.5,17100
17.5,17200
17.5,17300
17.5,17400
17.5,17500
17.5,17600
17.5,17700
17.5,17800
17.5,17900
17.5,18000
17.5,18100
17.5,18200
17.5,18300
17.5,18400
9.5,16500
9.5,16600
9.5,16700
9.5,16800
9.5,16900
9.5,17000
9.5,17100
9.5,17200
9.5,17300
9.5,17400
9.5,17500
9.5,17600
9.5,17700
9.5,17800
9.5,17900
9,16500
9,16600
9,16700
9,16800
9,16900
9,17000
9,17100
9,17200
9,17300
9,17400
9,17500
9,17600
9,17700
9,17800
9,17900
9,15000
9,15100
9,15200
9,15300
9,15400
9,15500
9,15600
9,15700
9,15800
9,15900
9,16000
9,16100
9,16200
9,16300
9,16400
9,16500
9,16600
9,16700
9,16800
9,16900
9,17000
9,17100
9,17200
9,17300
9,17400
9,17500
9,17600
9,17700
9,17800
9,17900
9,18000
9,18100
9,18200
9,18300
9,18400
9,18500
9,18600
9,18700
9,18800
9,18900
9,19000
9,19100
9,19200
9,19300
9,19400
9,19500
9,19600
9,19700
9,19800
9,19900
9,20000
9,20100
9,20200
9,20300
9,20400
9,20500
9,20600
9,20700
9,20800
9,20900
9,21000
9,21100
9,21200
9,21300
9,21400
9,21500
9,21600
9,21700
9,21800
18.5,18000
18.5,18100
18.5,18200
18.5,18300
18.5,18400
18.5,18500
18.5,18600
18.5,18700
18.5,18800
18.5,18900
18.5,19000
18.5,19100
18.5,19200
18.5,19300
18.5,19400
18.5,19500
18.5,19600
9.5,14000
9.5,14100
9.5,14200
9.5,14300
9.5,14400
9.5,14500
9.5,14600
9.5,14700
9.5,14800
9.5,14900
9.5,15000
9.5,15100
9.5,15200
9.5,15300
9.5,15400
9.5,15500
9.5,15600
9.5,15700
9.5,15800
9.5,15900
9.5,16000
9.5,16100
9.5,16200
9.5,16300
9.5,16400
9.5,16500
9.5,16600
9.5,16700
9.5,16800
9.5,16900
9.5,17000
9.5,17100
9.5,17200
9.5,17300
9.5,17400
9.5,17500
9.5,17600
9.5,17700
9.5,17800
9.5,17900
9.5,18000
9.5,18100
9.5,18200
9.5,18300
9.5,13000
9.5,13100
9.5,13200
9.5,13300
9.5,13400
9.5,13500
9.5,13600
9.5,13700
9.5,13800
9.5,13900
9.5,14000
9.5,14100
9.5,14200
9.5,14300
9.5,14400
9.5,14500
9.5,14600
9.5,14700
9.5,14800
9.5,14900
9.5,15000
19,18000
18,17000
18,17050
18,17100
18,17150
18,17200
18,17250
18,17300
18,17350
18,17400
18,17450
18,17500
18,17550
18,17600
18,17650
18,17700
18,17750
18,17800
18,17850
18,17900
18,17950
18,18000
18,18050
19,7400
19,7500
19,7600
19,7700
19,7800
19,7900
19,8000
19,8100
19,8200
19,8300
19,8400
19,8500
19,8600
19,8700
19,8800
19,8900
19,9000
18.5,7400
18.5,7500
18.5,7600
18.5,7700
18.5,7800
18.5,7900
18.5,8000
18.5,8100
18.5,8200
18.5,8300
18.5,8400
18,7400
18,7500
18,7600
18,7700
18,7800
18,7900
18,8000
18,8100
18,8200
18,8300
18,8400
19.5,5000
19.5,5100
19.5,5200
19.5,5300
19.5,5400
19.5,5500
19.5,5600
19.5,5700
19.5,5800
19.5,5900
19.5,6000
19,6000
19,6100
19,6200
19,6300
19,6400
19,6500
19,6600
19,6700
19,6800
19,6900
18.5,7000
18.5,5000
18.5,5100
18.5,5200
18.5,5300
18.5,5400
18.5,5500
18.5,5600
18.5,5700
18.5,5800
18.5,5900
18.5,6000
18.5,6100
18.5,6200
20,2000
20,1500
20,1600
20,1700
20,1800
20,1900
20,2000
20,2100
20,2200
7,100
7,200
7,300
7,400
7,500
7,600
7,700
7,800
7,900
7,1000
7,1100
7,1200
7,1300
7,1400
7,1500
7,1600
7,1700
7,1800
7,1900
7,2000
7,2100
7,2200
7,2300
7,2400
7,2500
7,2600
7,2700
7,2800
7,2900
7,3000
7,3100
7,3200
7,3300
7,3400
7,3500
7,3600
7,3700
7,3800
7,3900
7,4000
7,4100
7,4200
7,4300
7,4400
7,4500
7,4600
7,4700
7,4800
7,4900
7,5000
7,5100
7,5200
7,5300
7,5400
7,5500
7,5600
7,5700
7,5800
7,5900
7,6000
7,6100
7,6200
7,6300
7,6400
7,6500
7,6600
7,6700
7,6800
7,3300
7,4000
7,4100
7,4200
7,4400
7,3000
7,3100
7,3200
7,3400
7,2000
7,2100
7,2200
7,2400
7,3500
7,3600
7,3700
7,3800
7.5,5000
7.5,5100
7.5,5200
7.5,5300
7.5,5400
7.5,5500
7.5,6000
7.5,6100
7.5,6200
7.5,6300
7.5,6400
7.5,6500
7,6900
7,7000
7,7100
7,7200
7,7300
7,7400
7,7500
8,7600
8,7700
8,7800
8,7900
8,8000
8,8100
8,8200
8,8300
8,8400
8,8500
8,8600
8,8700
8,8800
8,8900
8,9000
8,9100
8,9200
8,9300
8,9400
8,9500
8,9600
8,9700
8,9800
8,9900
8,10000
8,10100
8,10200
8,10300
8,10400
8,10500
8,10600
8,10700
8,10800
8,10900
8,11000
8,11100
8,11200
8,11300
8,11400
8,11500
8,11600
8,11700
8,11800
8,11900
8,12000
8,12100
8,12200
8,12300
8,12400
8,12500
8,12600
8,12700
8,12800
8,12900
8,13000
8,13100
8,13200
8,13300
8,13400
8,13500
8,13600
8,13700
8,13800
8,13900
8,14000
8,14100
8,14200
8,14300
8,14400
8,14500
8,14600
8,14700
8,14800
8,14900
8,15000
8,15100
8,15200
8,15300
8,15400
8,15500
8,15600
8,15700
8,15800
8,15900
8,16000
8,16100
8,16200
8,16300
8,16400
8,16500
8,16600
8,16700
8,16800
8,16900
8,17000
8,17100
8,17200
7.5,10000
8.5,10100
8.5,10200
8.5,10300
8.5,10400
8.5,10500
8.5,10600
19,900
19,1000
19,1100
19,1200
19,1300
19,1400
19,1500
19,1600
19,1700
19,1800
19,1900
19,2000
19,2100
19,2200
19,2300
19,2400
19,2500
19,2600
19,2700
7,200
7,300
7,400
7,500
7,600
7,700
7,800
7,900
7,1000
7,1100
7,1200
7,1300
7,1400
7,1500
7,1600
7,1700
7,1800
7,1900
7,2000
8,11000
8,11300
8,11600
8,11900
8,12200
8,12500
8,12800
8,13100
8,13400
8,13700
8,14000
8,14300
8,14600
8,14900
8,15200
8,15500
8,15800
8,16100
8,16400
8,16700
8,17000
8,17300
8,17600
8,17900
8,18200
8,18500
8,18800
8,19100
8,19400
8,19700
17,11000
17,11300
17,11600
17,11900
17,12200
17,12500
17,12800
17,13100
17,13400
17,13700
17,14000
17,14300
17,14600
17,14900
17,15200
17,15500
17,15800
17,16100
17,16400
17,16700
17,17000
17,17300
17,17600
17,17900
17,18200
17,18500
17,18800
17,19100
17,19400
17,19700
16,17000
16,17300
16,17600
16,17900
16,18200
16,18500
16,18800
16,19100
16,19400
16,19700
16,20000
16,20300
17,20600
18,20000
8,13000
20,6500
8.5,9500
19,3000
19,5000
19,2000
19,3000
19,1000
19,2000
19,200
22,200
22,0
23,0
0,0
0,1
2,1
2,2
2,10
2,33
