Date,Hour,Minute,Lux,Float time value,Label
03/04/2023,12,30,11000.57,12.5,1
06/04/2023,12,30,8500.65,12.5,1
02/04/2023,12,30,13975.34,12.5,1
06/04/2023,12,40,8109.76,12.67,1
03/04/2023,12,40,10174.27,12.67,1
08/04/2023,12,40,17242.12,12.67,1
08/04/2023,12,50,17522.93,12.83,1
02/04/2023,12,50,12298.96,12.83,1
03/04/2023,12,50,9708.47,12.83,1
14/04/2023,6,0,5.98,6,0
17/04/2023,6,0,22.1,6,0
18/04/2023,7,0,10.33,7,0
14/04/2023,7,0,0.07,7,0
16/04/2023,7,0,3.27,7,0
13/04/2023,7,10,10,7.17,0
14/04/2023,7,10,82.1,7.17,0
09/04/2023,7,20,70,7.33,0
18/04/2023,7,20,17.99,7.33,0
17/04/2023,7,30,21.33,7.5,0
14/04/2023,7,30,16.11,7.5,0
15/04/2023,7,30,10.9,7.5,0
10/04/2023,7,50,0.34,7.83,0
11/04/2023,7,50,60.87,7.83,0
09/04/2023,8,0,1.76,8,0
17/04/2023,8,0,0,8,0
14/04/2023,8,0,191.3,8,0
15/04/2023,8,0,89.99,8,0
16/04/2023,8,0,211.34,8,0
17/04/2023,8,0,183.2,8,0
09/04/2023,8,10,100,8.17,0
14/04/2023,8,40,322.22,8.67,0
15/04/2023,8,40,192.09,8.67,0
16/04/2023,8,40,104,8.67,0
09/04/2023,8,40,33,8.67,0
09/04/2023,8,50,233.87,8.83,0
10/04/2023,8,50,199.2,8.83,0
11/04/2023,8,50,499.62,8.83,0
09/04/2023,9,20,992.2,9.33,0
10/04/2023,9,20,1002.32,9.33,0
11/04/2023,9,20,0.04,9.33,0
09/04/2023,9,30,999.1,9.5,0
09/04/2023,9,40,510,9.67,0
13/04/2023,9,40,1232.4,9.67,0
14/04/2023,9,40,0.99,9.67,0
15/04/2023,9,40,10.9,9.67,0
09/04/2023,10,0,1990.2,10,0
10/04/2023,10,0,200.03,10,0
11/04/2023,10,0,122.87,10,0
12/04/2023,10,0,1102.2,10,0
09/04/2023,10,10,1009.2,10.17,0
18/04/2023,10,30,1821.3,10.5,0
14/04/2023,10,30,900.14,10.5,0
15/04/2023,10,30,100.02,10.5,0
16/04/2023,10,30,2213.42,10.5,0
17/04/2023,10,30,2100.2,10.5,0
09/04/2023,10,40,820.56,10.67,0
09/04/2023,11,0,598.87,11,0
09/04/2023,11,10,3700.78,11.17,0
09/04/2023,11,20,1830.44,11.33,0
14/04/2023,11,30,3110.56,11.5,0
15/04/2023,11,30,211.2,11.5,0
16/04/2023,11,30,2872.42,11.5,0
17/04/2023,11,30,2334.56,11.5,0
18/04/2023,11,30,1993.21,11.5,0
14/04/2023,12,0,13.67,12,0
15/04/2023,12,0,2998,12,0
16/04/2023,12,0,0.09,12,0
17/04/2023,12,0,5768.9,12,0
18/04/2023,12,0,100.2,12,0
09/04/2023,12,10,3000.76,12.17,0
14/04/2023,12,10,130.56,12.17,0
15/04/2023,12,10,0.2,12.17,0
16/04/2023,12,10,2212.3,12.17,0
17/04/2023,12,10,0.89,12.17,0
18/04/2023,12,10,554.22,12.17,0
09/04/2023,12,20,3568.45,12.33,0
14/04/2023,12,20,3996.11,12.33,0
18/04/2023,12,20,1196.69,12.33,0
09/04/2023,12,30,1948.93,12.5,0
14/04/2023,12,30,3276.11,12.5,0
09/04/2023,12,40,2000.42,12.67,0
18/04/2023,12,40,2343.22,12.67,0
14/04/2023,12,50,1213.21,12.83,0
16/04/2023,12,50,2113.2,12.83,0
17/04/2023,12,50,4993.51,12.83,0
18/04/2023,12,50,5683.04,12.83,0
19/04/2023,12,50,1222.43,12.83,0
20/04/2023,12,50,2233.2,12.83,0
21/04/2023,12,50,4677.09,12.83,0
22/04/2023,12,50,5783.05,12.83,0
